operator_id,operator_name,operator_email,operator_phone,operator_website,consolidated_name,duplicate_count,all_ids,is_generic
ABR999399524634,Biogas GbR Ostrau,scholz-ostrau@t-online.de,01707853022,,Biogas GbR Ostrau,1,ABR999399524634,False
ABR915804166060,Biogas GbR Peter Und Hendrik Huber,gutaue@t-online.de,02102842234,,Biogas GbR Peter Und Hendrik Huber,1,ABR915804166060,False
ABR962995210799,Biogas GbR Schulz,hs.immenhof@web.de,0581 78844,,Biogas GbR Schulz,1,ABR962995210799,False
ABR985643085686,Biogas GbR Stefan und Martin Lechner,lechners@freenet.de,01738820613,,Biogas GbR Stefan und Martin Lechner,1,ABR985643085686,False
ABR968094939326,Biogas Geißbühlhof GmbH＆CoKG,gerstenecker-mechanik@kabelbw.de,01729594830,,Biogas Geißbühlhof GmbH＆CoKG,1,ABR968094939326,False
ABR900455710564,Biogas Gensen GbR,biogasgensen@email.de,01702939631,,Biogas Gensen GbR,1,ABR900455710564,False
ABR990153617463,Biogas Geslau GBR,Biogas_Geslau@gmx.de,09867-9789916,,Biogas Geslau GBR,1,ABR990153617463,False
ABR979266721502,Biogas Glinstedt GmbH ＆ Co.KG,biogas.glinstedt@gmx.de,04285924771,,Biogas Glinstedt GmbH ＆ Co.KG,1,ABR979266721502,False
ABR909235312400,Biogas Glüsing GmbH ＆ Co. KG,kuehlnr1@aol.com,048361264,,Biogas Glüsing GmbH ＆ Co. KG,1,ABR909235312400,False
ABR935333199483,"Biogas GmbH ""Am Kyffhäuser""",biogas@nooren.de,034465 85 95 0,,"Biogas GmbH ""Am Kyffhäuser""",1,ABR935333199483,False
ABR986998741524,Biogas GmbH Giesensdorf,gruener@ag-giesensdorf.de,033675-301,,Biogas GmbH Giesensdorf,1,ABR986998741524,False
ABR941952596459,Biogas GmbH Grunow,amg-grunow@t-online.de,033436/35241,,Biogas GmbH Grunow,1,ABR941952596459,False
ABR988367336461,Biogas GmbH Rastow,legrastow@googlemail.com,03868300100,,Biogas GmbH Rastow,1,ABR988367336461,False
ABR957768364212,Biogas GmbH Rathendorf,info@agrar-rathendorf.de,03434660347,,Biogas GmbH Rathendorf,1,ABR957768364212,False
ABR969397126857,Biogas GmbH Spornitz,jens.stechert@agrar-spornitz.de,03872620217,,Biogas GmbH Spornitz,1,ABR969397126857,False
ABR987897918420,Biogas GmbH ＆ Co.KG Malchin I,meyer.malchin@gmx.de,+491723873092,,Biogas GmbH ＆ Co.KG Malchin I,1,ABR987897918420,False
ABR979542788397,Biogas GmbH ＆ Co.KG Mühlenberg,meyer-tessenow@gmx.de,038729-2280,,Biogas GmbH ＆ Co.KG Mühlenberg,1,ABR979542788397,False
ABR941706807664,Biogas GmbH ＆ Co.KG Tessenow,meyer-tessenow@gmx.de,038729-2280,,Biogas GmbH ＆ Co.KG Tessenow,1,ABR941706807664,False
ABR903273186573,Biogas GmbH ＆ Co.KG Wöpel,ch.schmidt@agrar-siebeck.de,0390358197,,Biogas GmbH ＆ Co.KG Wöpel,1,ABR903273186573,False
ABR997684315387,Biogas GmbH＆Co.KG Malchin2,bernd_u._frank-meyer@freenet.de,03994631085,,Biogas GmbH＆Co.KG Malchin2,1,ABR997684315387,False
ABR902079209431,Biogas Goldberg GmbH ＆ Co.KG,biogasgb@web.de,,,Biogas Goldberg GmbH ＆ Co.KG,1,ABR902079209431,False
ABR912087359059,Biogas Goldbogen GmbH & Co. KG Jörg Rohwedder,,,,Biogas Goldbogen GmbH & Co. KG Jörg Rohwedder,1,ABR912087359059,False
ABR984173255460,Biogas Goldelund,,,,Biogas Goldelund,1,ABR984173255460,False
ABR919169599341,Biogas Golomb,golombheidi@web.de,01725875361,,Biogas Golomb,1,ABR919169599341,False
ABR918830851306,Biogas Golzow GmbH ＆ Co. KG,h.themann@envitec-biogas.de,04442-80105110,,Biogas Golzow GmbH ＆ Co. KG,1,ABR918830851306,False
ABR916650013737,Biogas Gommern,,,,Biogas Gommern,1,ABR916650013737,False
ABR938168939637,Biogas Gottburg GmbH ＆ Co. KG,gottburg@freenet.de,01744445395,,Biogas Gottburg GmbH ＆ Co. KG,1,ABR938168939637,False
ABR918130635682,Biogas Grabau GmbH ＆ Co. KG,,,,Biogas Grabau GmbH ＆ Co. KG,1,ABR918130635682,False
ABR974526698730,Biogas Granzin GmbH ＆ Co. KG,dirkschmueser@t-online.de,03883/728063,,Biogas Granzin GmbH ＆ Co. KG,1,ABR974526698730,False
ABR916859848734,Biogas Greven eG,,,,Biogas Greven eG,1,ABR916859848734,False
ABR964526867502,Biogas Grieben,h.themann@envitec-biogas.de,04442-80105110,,Biogas Grieben,1,ABR964526867502,False
ABR953391988818,Biogas Grimm GbR,henrygrimm@gmx.de,04794/95121,www.biogas-grimm.de,Biogas Grimm GbR,1,ABR953391988818,False
ABR912435078960,Biogas Grimm-Schöndienst GmbH ＆Co. KG,,,,Biogas Grimm-Schöndienst GmbH ＆Co. KG,1,ABR912435078960,False
ABR942028476125,Biogas Gropp GbR,,,,Biogas Gropp GbR,1,ABR942028476125,False
ABR919784870863,Biogas Groß Warnow Gmbh ＆ Co.KG,h.themann@envitec-biogas.de,04442-80105110,,Biogas Groß Warnow Gmbh ＆ Co.KG,1,ABR919784870863,False
ABR984641941512,Biogas Großenwiehe GmbH ＆ Co. KG,h-andresen@gmx.de,01724355042,,Biogas Großenwiehe GmbH ＆ Co. KG,1,ABR984641941512,False
ABR902171439606,Biogas Großmühlingen GmbH und Co. KG,schweinezuchtgrossmuhlingen@hotmail.com,03929728663,,Biogas Großmühlingen GmbH und Co. KG,1,ABR902171439606,False
ABR956871706629,Biogas Gruber GbR,gruberbauer@t-online.de,069591695,,Biogas Gruber GbR,1,ABR956871706629,False
ABR904859300338,Biogas Gröber Ruf GmbH ＆ Co. KG,info@bga-groeberruf.de,01726494930,,Biogas Gröber Ruf GmbH ＆ Co. KG,1,ABR904859300338,False
ABR990381666974,Biogas Grüsselbach GmbH＆CoKG,hermann_lisa@t-online.de,,,Biogas Grüsselbach GmbH＆CoKG,1,ABR990381666974,False
ABR953583915608,Biogas Gut Rigterink GmbH ＆ Co. KG,m.tietz@envitec-biogas.de,04442-8016 6453,,Biogas Gut Rigterink GmbH ＆ Co. KG,1,ABR953583915608,False
ABR953213899490,Biogas Göllnitz UG (haftungsbeschränkt) ＆ Co. KG,,,,Biogas Göllnitz UG (haftungsbeschränkt) ＆ Co. KG,1,ABR953213899490,False
ABR971722784854,Biogas Göttingen GmbH ＆ Co.KG,dennis.uhlendorff@mrgoettingen.de,0551-48888714,,Biogas Göttingen GmbH ＆ Co.KG,1,ABR971722784854,False
ABR996842556068,Biogas Günthersdorf GmbH,,03538660734,,Biogas Günthersdorf GmbH,1,ABR996842556068,False
ABR975311279660,Biogas Güntner GmbH ＆ Co. KG,guentner@gmx.com,04497/9217721,,Biogas Güntner GmbH ＆ Co. KG,1,ABR975311279660,False
ABR939536378065,Biogas HASO Meyn GmbH ＆ Co. KG,,,,Biogas HASO Meyn GmbH ＆ Co. KG,1,ABR939536378065,False
ABR932573803576,Biogas HOLZHAUSEN GmbH ＆ Co. KG,,,,Biogas HOLZHAUSEN GmbH ＆ Co. KG,1,ABR932573803576,False
ABR904478519821,Biogas Hacheney GmbH ＆ Co.KG,,,,Biogas Hacheney GmbH ＆ Co.KG,1,ABR904478519821,False
ABR904854409258,Biogas Hacker GbR,,,,Biogas Hacker GbR,1,ABR904854409258,False
ABR972741592383,Biogas Hafner GmbH,martin@hafner-gmbh.eu,+491707704363,,Biogas Hafner GmbH,1,ABR972741592383,False
ABR956252980648,Biogas Hahnenmoor GmbH ＆ Co. KG,,,,Biogas Hahnenmoor GmbH ＆ Co. KG,1,ABR956252980648,False
ABR935232112552,Biogas Haimling GbR,,,,Biogas Haimling GbR,1,ABR935232112552,False
ABR923675357845,Biogas Hallstedt GmbH ＆ Co. KG,martinharries@gmx.de,04248902114,,Biogas Hallstedt GmbH ＆ Co. KG,1,ABR923675357845,False
ABR910291283269,Biogas Hammah GmbH & Co KG,,,,Biogas Hammah GmbH & Co KG,1,ABR910291283269,False
ABR935242116700,Biogas Hamweddel GmbH ＆ Co KG,,,,Biogas Hamweddel GmbH ＆ Co KG,1,ABR935242116700,False
ABR959937037767,Biogas Handewitt GmbH ＆ Co.KG,,,,Biogas Handewitt GmbH ＆ Co.KG,1,ABR959937037767,False
ABR967589449838,Biogas Hattlund GmbH ＆ Co. KG,,,,Biogas Hattlund GmbH ＆ Co. KG,1,ABR967589449838,False
ABR998043774098,Biogas Hattlundmoor GbR,,01622645475,,Biogas Hattlundmoor GbR,1,ABR998043774098,False
ABR926429346232,Biogas Hecklingen GmbH ＆ Co. KG,buero@koecher-meuser.de,,,Biogas Hecklingen GmbH ＆ Co. KG,1,ABR926429346232,False
ABR938161486633,Biogas Heidkaten GmbH ＆ Co. KG,,,,Biogas Heidkaten GmbH ＆ Co. KG,1,ABR938161486633,False
ABR915212535618,Biogas Heilemann,,,,Biogas Heilemann,1,ABR915212535618,False
ABR919923024744,Biogas Heitlingen GmbH,,,,Biogas Heitlingen GmbH,1,ABR919923024744,False
ABR911270068013,Biogas Hellefelder Höhe GmbH,info@klute-garten.de,+492933983830,,Biogas Hellefelder Höhe GmbH,1,ABR911270068013,False
ABR941319039834,Biogas Helweg GbR,,,,Biogas Helweg GbR,1,ABR941319039834,False
ABR978885292967,Biogas Hemslingen/Söhlingen,,,,Biogas Hemslingen/Söhlingen,1,ABR978885292967,False
ABR938839523530,Biogas Henn ＆ Keim Gmbh ＆ Co. KG,henn-thomas-finanzwirt@t-online.de,016094431562,,Biogas Henn ＆ Keim Gmbh ＆ Co. KG,1,ABR938839523530,False
ABR928570560116,Biogas Hensen GmbH ＆ Co. KG,hensen.kai@gmail.com,+49 4884 1325,,Biogas Hensen GmbH ＆ Co. KG,1,ABR928570560116,False
ABR932527562689,Biogas Herbertingen GmbH,biogasherbertingen@t-online.de,07586917520,,Biogas Herbertingen GmbH,1,ABR932527562689,False
ABR938853493116,Biogas Herchenröder GbR,biogas.herchenroeder@gmail.com,,,Biogas Herchenröder GbR,1,ABR938853493116,False
ABR921023918175,Biogas Herzberg GmbH ＆ Co. KG,m.vonLehmden@envitec-biogas.de,04442-8016-6111,,Biogas Herzberg GmbH ＆ Co. KG,1,ABR921023918175,False
ABR904212835460,Biogas Herzog KG,,,,Biogas Herzog KG,1,ABR904212835460,False
ABR962000458734,Biogas Heuer,biogas-heuer@ewe.net,049631867,,Biogas Heuer,1,ABR962000458734,False
ABR941180827073,Biogas Hillerse,Froechtenicht-Hillerse@t-online.de,05551/2915,,Biogas Hillerse,1,ABR941180827073,False
ABR945916414292,Biogas Hirl,m.vonLehmden@envitec-biogas.de,04442-8016-6111,,Biogas Hirl,1,ABR945916414292,False
ABR911835191552,Biogas Hochviöl GmbH & Co.KG,petrawree@freenet.de,+49 1724322905,,Biogas Hochviöl GmbH & Co. KG,1,ABR911835191552,False
ABR965141016269,Biogas Hof Petersen GmbH ＆ Co. KG,s.soenksen@gp-joule.de,046716074133,,Biogas Hof Petersen GmbH ＆ Co. KG,1,ABR965141016269,False
ABR911025402376,Biogas Hof Wittmar GmbH,biogas-wittmar@t-online.de,029829080012,,Biogas Hof Wittmar GmbH,1,ABR911025402376,False
ABR989188820184,Biogas Hohenlockstedt GmbH ＆ Co. KG,,,,Biogas Hohenlockstedt GmbH ＆ Co. KG,1,ABR989188820184,False
ABR921067936425,Biogas Hohenmoor GmbH ＆ Co KG,,,,Biogas Hohenmoor GmbH ＆ Co KG,1,ABR921067936425,False
ABR928199212953,Biogas Holters GbR,,,,Biogas Holters GbR,1,ABR928199212953,False
ABR972420949187,Biogas Homberg GmbH ＆ Co. KG,Hans.Niessen@SW-KASSEL.de,0561 7822101,biogas-homberg.de,Biogas Homberg GmbH ＆ Co. KG,1,ABR972420949187,False
ABR920823016548,Biogas Honkomp GmbH＆Co.KG,Matthias.Honkomp@T-Online.de,054948510,,Biogas Honkomp GmbH＆Co.KG,1,ABR920823016548,False
ABR961464110691,Biogas Horsbüllerweg GmbH ＆ Co. KG,l.oldsen@online.de,04661 6075948,,Biogas Horsbüllerweg GmbH ＆ Co. KG,1,ABR961464110691,False
ABR975149480610,Biogas Horst GmbH ＆ Co. KG,h.themann@envitec-biogas.de,04442-80105110,,Biogas Horst GmbH ＆ Co. KG,1,ABR975149480610,False
ABR934410227644,Biogas Horstmann GbR,detlef@ellbekhof.de,,,Biogas Horstmann GbR,1,ABR934410227644,False
ABR927476706765,Biogas Hovestadt GmbH,biogasnordwald@gmx.de,017623183225,,Biogas Hovestadt GmbH,1,ABR927476706765,False
ABR916625204948,Biogas Höhler GbR,info@lindenhof-hoehler.de,01776946851,,Biogas Höhler GbR,1,ABR916625204948,False
ABR977703892693,Biogas Höhnstedt GmbH,,,,Biogas Höhnstedt GmbH,1,ABR977703892693,False
ABR961715057232,Biogas Hölsen GmbH ＆ Co. KG,andreas@uekermann.info,05222369569,,Biogas Hölsen GmbH ＆ Co. KG,1,ABR961715057232,False
ABR916592780476,Biogas Hünfelden GbR,jochen@hof-heckelmann.de,01782717236,,Biogas Hünfelden GbR,1,ABR916592780476,False
ABR983961832517,Biogas Ihorst GmbH ＆ Co. KG,,,,Biogas Ihorst GmbH ＆ Co. KG,1,ABR983961832517,False
ABR971259855119,Biogas Ilgner GmbH,m.tietz@envitec-biogas.de,01724294193,,Biogas Ilgner GmbH,1,ABR971259855119,False
ABR958524833553,Biogas Indlekofer GbR,indlekofer.farmer@web.de,07742922457,,Biogas Indlekofer GbR,1,ABR958524833553,False
ABR948667421274,Biogas Ingwersen GmbH ＆ Co.KG,,,,Biogas Ingwersen GmbH ＆ Co.KG,1,ABR948667421274,False
ABR985322698404,Biogas Investor GmbH,info@daholding.de,,,Biogas Investor GmbH,3,ABR985322698404; ABR940058138228; ABR968880562769,False
ABR949285311305,Biogas Irnkam,biogas@ib-rupp.com,080537998668,,Biogas Irnkam,1,ABR949285311305,False
ABR964769854260,Biogas Jarplund-Dorf GmbH ＆ Co Kommanditgesellschaft,,,,Biogas Jarplund-Dorf GmbH ＆ Co Kommanditgesellschaft,1,ABR964769854260,False
ABR915768177584,Biogas Jeetzelniederung Bückau GmbH,,,,Biogas Jeetzelniederung Bückau GmbH,1,ABR915768177584,False
ABR969074070107,Biogas Jena GmbH ＆ Co. KG,biogas-jena@stadtwerke-jena.de,03641-688929,,Biogas Jena GmbH ＆ Co. KG,1,ABR969074070107,False
ABR962878133566,Biogas Jensen GbR,,,,Biogas Jensen GbR,1,ABR962878133566,False
ABR945879818755,Biogas Jever Nord GmbH ＆ Co. KG,arians@wkkh.de,04461744496,,Biogas Jever Nord GmbH ＆ Co. KG,1,ABR945879818755,False
ABR913791987958,Biogas Johannsen Schobüll GbR Michael Johannsen,,,,Biogas Johannsen Schobüll GbR Michael Johannsen,1,ABR913791987958,False
ABR905841185094,Biogas Jungwirth GdbR,info@dienbergerhof.de,08593/91170,,Biogas Jungwirth GdbR,1,ABR905841185094,False
ABR985862376077,Biogas Junkernhose GbR,info@junkernhose.de,04703-227,www.junkernhose.de,Biogas Junkernhose GbR,1,ABR985862376077,False
ABR982838458539,Biogas Kajedeich GbR,biogas-kajedeich@web.de,04779-261,,Biogas Kajedeich GbR,1,ABR982838458539,False
ABR904678611783,Biogas Kalbe GmbH ＆ Co. KG,,,,Biogas Kalbe GmbH ＆ Co. KG,1,ABR904678611783,False
ABR901547791799,Biogas Kalhöfer-Köchling GbR,r.kalhoefer-koechling@t-online.de,056331073,,Biogas Kalhöfer-Köchling GbR,1,ABR901547791799,False
ABR990136230191,Biogas Kandert Schillingsfürst KG,kandert.ralf@t-online.de,09868/933104,,Biogas Kandert Schillingsfürst KG,1,ABR990136230191,False
ABR953370640225,Biogas Karrenzin,h.themann@envitec-biogas.de,04442-80105110,,Biogas Karrenzin,1,ABR953370640225,False
ABR915160111216,Biogas Kehm GbR,kehm.gbr@t-online.de,06045 7260,,Biogas Kehm GbR,1,ABR915160111216,False
ABR994794838089,Biogas Ketelsby GmbH ＆ Co. KG,,,,Biogas Ketelsby GmbH ＆ Co. KG,1,ABR994794838089,False
ABR939431501919,Biogas Kitzingen 1 GmbH,,,,Biogas Kitzingen 1 GmbH,1,ABR939431501919,False
ABR934587873286,Biogas Kitzingen 2 GmbH,burkhard.menth@t-online.de,0933790123,,Biogas Kitzingen 2 GmbH,1,ABR934587873286,False
ABR910872013292,Biogas Klein Lessen GmbH ＆ Co.KG,keller.lessen@gmail.com,042713395,,Biogas Klein Lessen GmbH ＆ Co.KG,1,ABR910872013292,False
ABR921600112378,Biogas Klein Mühlingen,h.themann@envitec-biogas.de,04442-80105110,,Biogas Klein Mühlingen,1,ABR921600112378,False
ABR952708775455,Biogas Klein Wanzleben GmbH,gkwschweinezuchtgmbh@live.de,039209 43936,,Biogas Klein Wanzleben GmbH,1,ABR952708775455,False
ABR989694865631,Biogas Kleinneuhausen Betriebs GmbH und Co. KG,zentrale@clausberg.co,03635492411,,Biogas Kleinneuhausen Betriebs GmbH und Co. KG,1,ABR989694865631,False
ABR984615209174,Biogas Kleve,m.tietz@envitec-biogas.de,04442-8016 6453,,Biogas Kleve,1,ABR984615209174,False
ABR922634071167,Biogas Koch,crkoch@t-online.de,,,Biogas Koch,1,ABR922634071167,False
ABR951027793553,Biogas Kochendorf GmbH ＆ Co. KG,info@kwa-ag.de,07113422440,http://www.kwa-ag.de,Biogas Kochendorf GmbH ＆ Co. KG,1,ABR951027793553,False
ABR906998200593,Biogas Kolenfeld GmbH ＆ Co. KG,info@biogas-kolenfeld.de,015237270843,,Biogas Kolenfeld GmbH ＆ Co. KG,1,ABR906998200593,False
ABR978240487908,Biogas Kraak,,,,Biogas Kraak,1,ABR978240487908,False
ABR938031975601,Biogas Kraatz GmbH ＆ Co. KG,,,,Biogas Kraatz GmbH ＆ Co. KG,1,ABR938031975601,False
ABR915311706490,Biogas Krach-Oberst GbR,,,,Biogas Krach-Oberst GbR,1,ABR915311706490,False
ABR972792156718,Biogas Kraham GbR,,,,Biogas Kraham GbR,1,ABR972792156718,False
ABR967461826078,Biogas Krelingen UG (haftungsbeschränkt) ＆ Co. KG,biogaskrelingen@gmail.com,0170-1062105,,Biogas Krelingen UG (haftungsbeschränkt) ＆ Co. KG,1,ABR967461826078,False
ABR977428706510,Biogas Kroll Tetenhusen GmbH ＆ Co. KG,jj.kroll@t-online.de,+49 4624803619,,Biogas Kroll Tetenhusen GmbH ＆ Co. KG,1,ABR977428706510,False
ABR954824663432,Biogas Krummhörn August-Wilhelm Pauls,Auftriebsmotor@freenet.de,04661 902727,,Biogas Krummhörn August-Wilhelm Pauls,1,ABR954824663432,False
ABR909550597995,Biogas Kruse GmbH ＆ Co. KG,boy@nordsee-trockengemuese.de,0175-8843504,,Biogas Kruse GmbH ＆ Co. KG,2,ABR909550597995; ABR963250860537,False
ABR954273240314,Biogas Kuck GmbH ＆ Co. KG,,,,Biogas Kuck GmbH ＆ Co. KG,1,ABR954273240314,False
ABR933438468930,Biogas Kuhstorf GmbH,,,,Biogas Kuhstorf GmbH,1,ABR933438468930,False
ABR915586896643,Biogas Kölburg Gbr,eitel.koelburg@t-online.de,0175 271 80 75,,Biogas Kölburg Gbr,1,ABR915586896643,False
ABR953566556262,Biogas Königsmoor GmbH ＆ Co KG,info@Biogas-Koenigsmoor.de,,,Biogas Königsmoor GmbH ＆ Co KG,1,ABR953566556262,False
ABR913143690000,Biogas Köpke KG,,,,Biogas Köpke KG,1,ABR913143690000,False
ABR947213859004,Biogas LK Futterkamp GmbH,biogaslkfutterkamp@lksh.de,,,Biogas LK Futterkamp GmbH,1,ABR947213859004,False
ABR912217212605,Biogas Labenz GmbH＆Co.KG,reiwilke@t-online.de,01793931261,,Biogas Labenz GmbH＆Co.KG,1,ABR912217212605,False
ABR938508511370,Biogas Lachendorf GmbH ＆ Co. KG,info@biogas-lachendorf.de,05145550,www.biogas-lachendorf.de,Biogas Lachendorf GmbH ＆ Co. KG,1,ABR938508511370,False
ABR904695898068,Biogas Lamspringe Gmbh ＆ Co. KG,,,,Biogas Lamspringe Gmbh ＆ Co. KG,1,ABR904695898068,False
ABR992195226092,Biogas Langstoft GmbH ＆ Co. KG,,,,Biogas Langstoft GmbH ＆ Co. KG,1,ABR992195226092,False
ABR957865151005,Biogas Lappwald GmbH ＆ Co.KG,,,,Biogas Lappwald GmbH ＆ Co.KG,1,ABR957865151005,False
ABR958891930671,Biogas Lausberg UG (halftungsbeschränkt) ＆CoKG,dlausberg@fitonbit.de,+494965313951,,Biogas Lausberg UG (halftungsbeschränkt) ＆CoKG,1,ABR958891930671,False
ABR955944453040,Biogas Lehmrade GmbH,,,,Biogas Lehmrade GmbH,1,ABR955944453040,False
ABR983264573148,Biogas Leinfelden-Echterdingen GmbH ＆ Co. KG,,,,Biogas Leinfelden-Echterdingen GmbH ＆ Co. KG,1,ABR983264573148,False
ABR924851527434,Biogas Lichtenberg GmbH ＆ Co. KG,twestermann@web.de,0173/7225064,,Biogas Lichtenberg GmbH ＆ Co. KG,1,ABR924851527434,False
ABR934760441585,Biogas Linden GmbH ＆ Co.KG,,,,Biogas Linden GmbH ＆ Co.KG,1,ABR934760441585,False
ABR911505053463,Biogas Lindloh GmbH ＆Co.KG,bgauser6@gmail.com,05934703636,,Biogas Lindloh GmbH ＆Co.KG,1,ABR911505053463,False
ABR938249833854,Biogas Linnau GmbH ＆ Co. KG,info@frischer-nordwind.de,04604896310,www.frischer-nordwind.de,Biogas Linnau GmbH ＆ Co. KG,1,ABR938249833854,False
ABR989962123111,Biogas Lohbusch GmbH ＆ Co. KG,m.tielbuerger@t-online.de,01601116163,,Biogas Lohbusch GmbH ＆ Co. KG,1,ABR989962123111,False
ABR905793052611,Biogas Lohe GmbH ＆ Co. KG,,,,Biogas Lohe GmbH ＆ Co. KG,1,ABR905793052611,False
ABR948927687105,Biogas Lohe West,heinrich.schrandt@ewetel.net,044997587,,Biogas Lohe West,1,ABR948927687105,False
ABR987606954817,Biogas Lohne GmbH & Co KG,bgalohne@gmx.de,,,Biogas Lohne GmbH & Co KG,1,ABR987606954817,False
ABR995752677726,Biogas Lommel GbR,juergen.lommel@t-online.de,06471/42285,,Biogas Lommel GbR,1,ABR995752677726,False
ABR951505652624,Biogas Lorenz GmbH ＆ Co. KG,,,,Biogas Lorenz GmbH ＆ Co. KG,1,ABR951505652624,False
ABR974905109765,Biogas Lorsch GmbH ＆ Co. KG,micha.jost@biogas-lorsch.de,06251/ 9409999,,Biogas Lorsch GmbH ＆ Co. KG,1,ABR974905109765,False
ABR900333691107,Biogas Lothe GmbH ＆ Co. KG,c.nesemeier@biogas-lothe.de,0523399537,,Biogas Lothe GmbH ＆ Co. KG,1,ABR900333691107,False
ABR976131708736,Biogas Lugtenberg UG (haftungsbeschränkt) ＆ Co. KG Lutheran,info@lugtenberg-agro.de,038731 / 22325,,Biogas Lugtenberg UG (haftungsbeschränkt) ＆ Co. KG Lutheran,1,ABR976131708736,False
ABR971799729505,Biogas Lusebrink GmbH ＆ Co KG,biogas@lusebrink.eu,02945 2387,,Biogas Lusebrink GmbH ＆ Co KG,1,ABR971799729505,False
ABR928347250127,Biogas Löb GbR,hugoloeb@t-online.de,09383/99822,,Biogas Löb GbR,1,ABR928347250127,False
ABR961179654411,Biogas Löhndorf GmbH ＆ Co. KG,kuehlmann-gvloehndorf@t-online.de,04326 2894918,,Biogas Löhndorf GmbH ＆ Co. KG,1,ABR961179654411,False
ABR904597515667,Biogas Löseke,christian_loeseke@web.de,01715870325,,Biogas Löseke,1,ABR904597515667,False
ABR931361449477,Biogas Lübke-Koog GmbH ＆ Co.KG,l.oldsen@online.de,04661 7369705,,Biogas Lübke-Koog GmbH ＆ Co.KG,1,ABR931361449477,False
ABR910504797224,Biogas Lücken GmbH ＆ Co. KG,luecken_gbr@yahoo.de,015146610967,,Biogas Lücken GmbH ＆ Co. KG,1,ABR910504797224,False
ABR978738322643,Biogas Lührs GbR,mareike-luehrs@gmx.de,05198/249,,Biogas Lührs GbR,1,ABR978738322643,False
ABR984016985608,Biogas Lütjenhorn GmbH u. Co. KG,hanspeterchristensen@t-online.de,+49 4662 637,,Biogas Lütjenhorn GmbH & Co. KG,1,ABR984016985608,False
ABR968212908050,Biogas Lütke Holz GbR,luetkeholz@googlemail.com,02596 735,,Biogas Lütke Holz GbR,1,ABR968212908050,False
ABR937712942468,Biogas M.L. Petersen GmbH ＆ Co.KG,,,,Biogas M.L. Petersen GmbH ＆ Co.KG,1,ABR937712942468,False
ABR960128926395,Biogas Mahrenholz GbR,,,,Biogas Mahrenholz GbR,1,ABR960128926395,False
ABR910166956793,Biogas Maihingen GbR,betrieb@biogas-ries.de,09087482,,Biogas Maihingen GbR,1,ABR910166956793,False
ABR914645145142,Biogas Mankmoos GmbH ＆ Co. KG,marcell.paschke@t-online.de,0170-5353749,,Biogas Mankmoos GmbH ＆ Co. KG,1,ABR914645145142,False
ABR940224262344,Biogas Mansie GmbH ＆ Co. KG,hartmut.janssen13@ewetel.net,04488-2467,,Biogas Mansie GmbH ＆ Co. KG,1,ABR940224262344,False
ABR985956605472,Biogas Markussen GmbH ＆ Co KG,volker.markussen@freenet.de,+49 171 2868522,,Biogas Markussen GmbH ＆ Co KG,1,ABR985956605472,False
ABR933222098688,Biogas Matthias Dürr,duerr-buetthard@web.de,0172 7877918,,Biogas Matthias Dürr,2,ABR933222098688; ABR989382726732,False
ABR995883567514,Biogas Max Zintl eGbR,johanna.zintl@biogasfachberatung.de,0171-9586619,,Biogas Max Zintl eGbR,1,ABR995883567514,False
ABR953973884835,Biogas Menachtal OHG,gerh.fuchs@gmx.de,09961910558,,Biogas Menachtal OHG,1,ABR953973884835,False
ABR922021627571,Biogas Michael Siegert,,,,Biogas Michael Siegert,1,ABR922021627571,False
ABR948519049298,Biogas Milda GmbH ＆ Co. KG,biogas-milda@stadtwerke-jena.de,03641-688929,,Biogas Milda GmbH ＆ Co. KG,1,ABR948519049298,False
