original_id,consolidated_id,consolidated_name
ABR950835439660,ABR950835439660,"Stadt Emden, Bau- und Entsorgungsbetrieb Emden"
ABR918212626829,ABR918212626829,Stadt Fürstenfeldbruck Abtlg. Tiefbau
ABR964488764277,ABR964488764277,Stadt Gaildorf
ABR929112841212,ABR929112841212,Stadt Gerolzhofen
ABR947832647686,ABR947832647686,Stadt Gersthofen
ABR903973720923,ABR903973720923,Stadt Göttingen
ABR988345301832,ABR988345301832,Stadt Gütersloh
ABR962599088299,ABR962599088299,Stadt Hamminkeln
ABR921712184621,ABR921712184621,Stadt Hauzenberg
ABR921534169943,ABR921534169943,Stadt Haßfurt
ABR916333905823,ABR916333905823,Stadt Heidenheim
ABR983843997471,ABR983843997471,Stadt Hennef (Zentrale Gebäudewirtschaft)
ABR975948126764,ABR975948126764,Stadt Holzgerlingen Zweckverband Gruppenklärwerk Aichtal z.Hd. Herrn Fietz
ABR987556273297,ABR987556273297,Stadt Höchstadt a. d. Aisch
ABR989833827940,ABR989833827940,Stadt Hörstel
ABR934991640733,ABR934991640733,Stadt Ibbenbüren
ABR994489975297,ABR994489975297,Stadt Jever
ABR973107501933,ABR973107501933,Stadt Kaufbeuren - Entsorgung
ABR981127224480,ABR981127224480,Stadt Kellinghusen Kläranlage über das Amt Kellinghusen
ABR977277703074,ABR977277703074,Stadt Kemnath
ABR950984198302,ABR950984198302,Stadt Kitzingen Stadtbauamt
ABR908710398649,ABR908710398649,Stadt Kreuztal
ABR984371903798,ABR984371903798,Stadt Königswinter Abwasserwerk
ABR959305797545,ABR959305797545,"Stadt Lage, Städtischer Abwasserbetrieb"
ABR900966535083,ABR900966535083,Stadt Langenhagen
ABR991097094129,ABR991097094129,Stadt Lauffen a.N.
ABR971206408054,ABR971206408054,Stadt Laupheim
ABR993010055798,ABR993010055798,Stadt Leonberg  Gebäudemanagement Leonberg
ABR905433657688,ABR905433657688,Stadt Lübbecke
ABR922729094637,ABR922729094637,Stadt Marienberg
ABR920092000392,ABR920092000392,Stadt Marktoberdorf
ABR961064926456,ABR961064926456,Stadt Murrhardt
ABR971113279617,ABR971113279617,Stadt Mühlacker
ABR990157438859,ABR990157438859,Stadt Münster Amt für Mobilität und Tiefbau
ABR973077426816,ABR973077426816,"Stadt Neumünster, Technisches Betriebszentrum"
ABR906364531948,ABR906364531948,Stadt Neustadt a. Rbge. -Abwasserbehandlungsbetrieb-
ABR976145503068,ABR976145503068,Stadt Neustadt b. Coburg
ABR922580588924,ABR922580588924,Stadt Neusäß
ABR942796950681,ABR942796950681,Stadt Nienburg/Weser - Stadtentwässerung
ABR976222039343,ABR976222039343,Stadt Oelde
ABR972784564293,ABR972784564293,Stadt Parsberg
ABR989006413017,ABR989006413017,Stadt Passau Stadtentwässerung
ABR949753268926,ABR949753268926,Stadt Pegnitz
ABR922261501952,ABR922261501952,Stadt Pocking 
ABR941695167961,ABR941695167961,Stadt Regensburg
ABR985903549859,ABR985903549859,Stadt Rheda-Wiedenbrück Eigenbetrieb Abwasser
ABR972073282402,ABR972073282402,Stadt Rietberg
ABR910730757153,ABR910730757153,Stadt Roth
ABR938721050397,ABR938721050397,Stadt Rothenburg ob der Tauber
ABR931153426761,ABR931153426761,Stadt Schwabmünchen
ABR904186989626,ABR904186989626,Stadt Simbach a. Inn
ABR904325619148,ABR904325619148,Stadt Spaichingen
ABR965303096993,ABR965303096993,Stadt Sulzbach-Rosenberg
ABR906850586131,ABR906850586131,Stadt Syke
ABR952516900032,ABR952516900032,Stadt Tirschenreuth
ABR980809398440,ABR980809398440,Stadt Titisee-Neustadt
ABR994924144585,ABR994924144585,Stadt Traunstein Abt. Tiefbau/Kläranlage
ABR901130411233,ABR901130411233,Stadt Töging
ABR902898577063,ABR902898577063,Stadt Uhingen Stadtbauamt
ABR961566980604,ABR961566980604,Stadt Vaihingen an der Enz
ABR992242020307,ABR992242020307,Stadt Verden Eigenbetrieb Abwasserbeseitigung
ABR901311625268,ABR901311625268,Stadt Versmold
ABR990314983338,ABR990314983338,Stadt Viechtach
ABR988954135590,ABR988954135590,Stadt Waldsassen
ABR980725464656,ABR980725464656,"Stadt Wegberg, Der Bürgermeister"
ABR916835282910,ABR916835282910,Stadt Wehr - Eigenbetrieb Abwasser
ABR933717073749,ABR933717073749,Stadt Weil der Stadt
ABR948695386545,ABR948695386545,Stadt Wertingen
ABR944982994639,ABR944982994639,"Stadt Wesel, Technischer Gebäudeservice"
ABR969888057097,ABR969888057097,Stadt Westerstede
ABR916810825200,ABR916810825200,Stadt Wildeshausen
ABR937011818143,ABR937011818143,Stadt Winnenden
ABR971488522233,ABR971488522233,Stadt Zwiesel
ABR974193688256,ABR974193688256,Stadtbetriebe Lauenburg AÖR
ABR919943555969,ABR919943555969,Stadtenergie Lörrach GmbH & Co. KG
ABR954894517185,ABR954894517185,Stadtentsorgung Potsdam GmbH
ABR942642981586,ABR942642981586,Stadtentwicklungsgesellschaft mbH
ABR977806639522,ABR977806639522,"Stadtentwässerung Augsburg, Abt. Abwasserreinigung"
ABR917108975881,ABR917108975881,Stadtentwässerung Celle
ABR965181968177,ABR965181968177,Stadtentwässerung Dresden GmbH
ABR943707315889,ABR943707315889,Stadtentwässerung Eppingen
ABR906590833373,ABR906590833373,Stadtentwässerung Hann. Münden
ABR957901036419,ABR957901036419,Stadtentwässerung Hannover
ABR908016537582,ABR908016537582,Stadtentwässerung Höxter GmbH
ABR973444008102,ABR973444008102,Stadtentwässerung Kaiserslautern AöR
ABR939444829116,ABR939444829116,Stadtentwässerung Lingen
ABR950388120992,ABR950388120992,Stadtentwässerung Lippstadt AöR
ABR910617426738,ABR910617426738,Stadtentwässerung Schwäbisch Gmünd
ABR968548713267,ABR968548713267,Stadtentwässerung und Umweltanalytik Nürnberg
ABR905786933736,ABR905786933736,Stadtentwässerungsbetrieb Barsinghausen
ABR909584072444,ABR909584072444,"Stadtentwässerungsbetriebe Köln, AöR"
ABR927630941827,ABR927630941827,Stadtgüter München
ABR903325973076,ABR903325973076,Stadtreinigung Hamburg
ABR925068589529,ABR925068589529,Stadtreinigung Leipzig Eigenbetrieb der Stadt Leipzig
ABR962756651878,ABR962756651878,Stadtverwaltung Albstadt
ABR922544686406,ABR922544686406,Stadtverwaltung Alpirsbach
ABR904861745400,ABR904861745400,Stadtverwaltung Aurich
ABR938415023799,ABR938415023799,Stadtverwaltung Bad Kreuznach - Abwasserbeseitigungseinrichtung -
ABR926802525377,ABR926802525377,Stadtverwaltung Bönnigheim
ABR993493341357,ABR993493341357,"Stadtverwaltung Cottbus, Amt 70"
ABR956652366929,ABR956652366929,"Stadtverwaltung Erfurt, Entwässerungsbetrieb"
ABR998302407484,ABR998302407484,Stadtverwaltung Harsewinkel
ABR965931728976,ABR965931728976,Stadtverwaltung Mayen   AWB
ABR985478055588,ABR985478055588,Stadtverwaltung Sinsheim Eigenbetrieb Stadtwerke
ABR963336951234,ABR963336951234,Stadtverwaltung Tauberbischofsheim
ABR942565387724,ABR942565387724,Stadtverwaltung Waldenbuch
ABR967317647789,ABR967317647789,Stadtwerke Ahaus GmbH
ABR925091886848,ABR925091886848,Stadtwerke Amberg Versorgungs GmbH
ABR933328334321,ABR933328334321,Stadtwerke Ansbach GmbH
ABR998231634548,ABR998231634548,Stadtwerke Augsburg Energie GmbH
ABR906667062491,ABR998231634548,Stadtwerke Augsburg Energie GmbH
ABR968466232680,ABR968466232680,Stadtwerke Backnang GmbH
ABR953126634843,ABR953126634843,Stadtwerke Bad Berleburg Abwasserbeseitigung
ABR919257191990,ABR919257191990,Stadtwerke Bad Dürkheim GmbH
ABR972854903038,ABR972854903038,Stadtwerke Bad Homburg v. d. Höhe
ABR937906591786,ABR937906591786,Stadtwerke Bad Langensalza GmbH
ABR928016956954,ABR928016956954,Stadtwerke Bad Oeynhausen AöR
ABR925422847463,ABR925422847463,Stadtwerke Bad Oldesloe
ABR916675340825,ABR916675340825,Stadtwerke Bad Pyrmont GmbH
ABR968548592848,ABR968548592848,Stadtwerke Bad Salzuflen GmbH
ABR973545935260,ABR973545935260,Stadtwerke Bad Säckingen
ABR925652335860,ABR925652335860,Stadtwerke Bad Tölz GmbH
ABR999503804287,ABR999503804287,Stadtwerke Bad Wörishofen
ABR979743615041,ABR979743615041,Stadtwerke Baden-Baden
ABR900112936153,ABR900112936153,Stadtwerke Baiersdorf KU
ABR964684229815,ABR964684229815,Stadtwerke Bamberg Bäder GmbH
ABR937845252243,ABR937845252243,Stadtwerke Bamberg Wärme und Energieerzeugungs GmbH
ABR998847912887,ABR998847912887,Stadtwerke Bernburg GmbH
ABR989927274988,ABR989927274988,Stadtwerke Bielefeld GmbH
ABR911754242014,ABR911754242014,Stadtwerke Bietigheim-Bissingen GmbH
ABR902782150075,ABR902782150075,Stadtwerke Bitburg
ABR990282855972,ABR990282855972,Stadtwerke Bochum Holding GmbH
ABR968989667525,ABR968989667525,Stadtwerke Borgentreich
ABR932921577838,ABR932921577838,Stadtwerke Bretten GmbH
ABR989615390303,ABR989615390303,Stadtwerke Bruchsal GmbH
ABR951674100506,ABR951674100506,Stadtwerke Brühl
ABR978091175313,ABR978091175313,Stadtwerke Burghausen
ABR930119802236,ABR930119802236,Stadtwerke Clausthal-Zellerfeld GmbH
ABR918985236119,ABR918985236119,Stadtwerke Crailsheim GmbH
ABR955890399539,ABR955890399539,"Stadtwerke Dachau, Eigenbetrieb d. Stadt Dachau"
ABR965909346959,ABR965909346959,Stadtwerke Delmenhorst GmbH
ABR939973633994,ABR939973633994,Stadtwerke Demmin GmbH
ABR938227265141,ABR938227265141,Stadtwerke Detmold GmbH
ABR967085125366,ABR967085125366,Stadtwerke Dinslaken GmbH
ABR967281752076,ABR967281752076,Stadtwerke Dorfen GmbH
ABR937875031863,ABR937875031863,Stadtwerke Düsseldorf AG
ABR998479573746,ABR998479573746,Stadtwerke Eckernförde GmbH
ABR944962762159,ABR944962762159,Stadtwerke Eichstätt Versorgungs-GmbH
ABR914165227328,ABR914165227328,Stadtwerke Einbeck GmbH
ABR929593068702,ABR929593068702,Stadtwerke Elmshorn
ABR973594564831,ABR973594564831,Stadtwerke Emmendingen GmbH
ABR921129865649,ABR921129865649,Stadtwerke Erbendorf
ABR968057218345,ABR968057218345,Stadtwerke Erkrath GmbH
ABR941566426265,ABR941566426265,Stadtwerke Espelkamp AöR
ABR924517202019,ABR924517202019,Stadtwerke Esslingen GmbH & Co. KG
ABR920238778451,ABR920238778451,Stadtwerke Fellbach GmbH
ABR962755647575,ABR962755647575,Stadtwerke Feuchtwangen
ABR977403855622,ABR977403855622,Stadtwerke Flensburg
ABR957878630887,ABR957878630887,Stadtwerke Forchheim Kommunalunternehmen
ABR933199563615,ABR933199563615,Stadtwerke Forst GmbH
ABR911748294869,ABR911748294869,Stadtwerke Freudenstadt GmbH ＆Co. KG
ABR989646990305,ABR989646990305,Stadtwerke Fürstenfeldbruck GmbH
ABR993810093761,ABR993810093761,Stadtwerke Geesthacht GmbH
ABR901191430525,ABR901191430525,Stadtwerke Geldern GmbH
ABR965289849705,ABR965289849705,Stadtwerke Gelnhausen GmbH
ABR913397683209,ABR913397683209,Stadtwerke Georgsmarienhütte Eigenbetrieb Abwasser
ABR918146039610,ABR918146039610,Stadtwerke Georgsmarienhütte GmbH
ABR964459502716,ABR964459502716,Stadtwerke Germering
ABR923620006279,ABR923620006279,Stadtwerke Germersheim - Abwasserbeseitigung
ABR960853352094,ABR960853352094,Stadtwerke Goslar
ABR930575081435,ABR930575081435,Stadtwerke Greifswald GmbH
ABR959583511895,ABR959583511895,Stadtwerke Greven GmbH
ABR992480003490,ABR992480003490,Stadtwerke Grevesmühlen GmbH
ABR918570091895,ABR918570091895,Stadtwerke Groß-Gerau Versorgungs GmbH
ABR960178416136,ABR960178416136,Stadtwerke Göttingen AG
ABR955988910622,ABR955988910622,Stadtwerke Günzburg KU
ABR942903197824,ABR942903197824,Stadtwerke Güstrow GmbH
ABR939556812532,ABR939556812532,Stadtwerke Haltern am See GmbH
ABR935166532310,ABR935166532310,Stadtwerke Hameln Weserbergland GmbH
ABR929267594803,ABR935166532310,Stadtwerke Hameln Weserbergland GmbH
ABR913012901282,ABR913012901282,Stadtwerke Havelberg GmbH
ABR937239293326,ABR937239293326,Stadtwerke Heidelberg Energie GmbH
ABR953520014838,ABR953520014838,Stadtwerke Heidelberg Umwelt GmbH
ABR932927907349,ABR932927907349,Stadtwerke Heilbad Heiligenstadt GmbH
ABR968814595573,ABR968814595573,Stadtwerke Hennigsdorf GmbH
ABR913320791957,ABR913320791957,Stadtwerke Hersbruck
ABR936025791978,ABR936025791978,Stadtwerke Hockenheim
ABR936557528028,ABR936557528028,Stadtwerke Horb am Neckar
ABR916716865782,ABR916716865782,Stadtwerke Hünfeld GmbH
ABR929253332242,ABR929253332242,Stadtwerke Ingolstadt Energie GmbH
ABR928957938491,ABR928957938491,Stadtwerke Karlstadt
ABR946577317328,ABR946577317328,Stadtwerke Kempen GmbH
ABR985250519932,ABR985250519932,Stadtwerke Kiel AG
ABR928184423364,ABR928184423364,Stadtwerke Konstanz GmbH
ABR906445779351,ABR906445779351,Stadtwerke Kronach
ABR960880276455,ABR960880276455,Stadtwerke Krumbach
ABR980799053343,ABR980799053343,Stadtwerke Kulmbach
ABR934744089789,ABR934744089789,Stadtwerke Laage GmbH
ABR936786509003,ABR936786509003,Stadtwerke Landau a.d. Isar
ABR938879346625,ABR938879346625,Stadtwerke Landshut
ABR921522956524,ABR921522956524,Stadtwerke Langen GmbH
ABR996401106758,ABR996401106758,Stadtwerke Leipzig GmbH
ABR996808053518,ABR996808053518,Stadtwerke Lemgo GmbH
ABR901234804016,ABR901234804016,Stadtwerke Lichtenfels
ABR933190343483,ABR933190343483,Stadtwerke Ludwigsburg - Kornwestheim GmbH
ABR951730549454,ABR951730549454,Stadtwerke Lutherstadt Wittenberg GmbH
ABR945552597144,ABR945552597144,Stadtwerke Löhne
ABR984405664725,ABR984405664725,Stadtwerke Lübz GmbH
ABR912505648871,ABR912505648871,Stadtwerke Malchow
ABR924899645411,ABR924899645411,Stadtwerke Marburg GmbH
ABR935260849574,ABR935260849574,Stadtwerke Marsberg
ABR997609714523,ABR997609714523,Stadtwerke Meiningen GmbH
ABR992192814025,ABR992192814025,Stadtwerke Merzig GmbH
ABR933549015702,ABR933549015702,Stadtwerke Metzingen
ABR922353226572,ABR922353226572,Stadtwerke Mosbach
ABR971176014750,ABR971176014750,Stadtwerke Mörfelden-Walldorf / Abwasserentsorgung
ABR977019285158,ABR977019285158,Stadtwerke Mühlacker GmbH
ABR960420533437,ABR960420533437,Stadtwerke Mühlheim am Main GmbH
ABR972884522681,ABR972884522681,Stadtwerke Münster GmbH
ABR996418828063,ABR996418828063,Stadtwerke Neckarsulm
ABR945083727232,ABR945083727232,Stadtwerke Neubukow GmbH
ABR947567977560,ABR947567977560,Stadtwerke Neumarkt i.d. OPf. Energie GmbH
ABR966081162399,ABR966081162399,Stadtwerke Neuruppin GmbH
ABR910253244130,ABR910253244130,Stadtwerke Neuss Energie und Wasser GmbH
ABR915843068813,ABR915843068813,Stadtwerke Neustadt in Holstein
ABR935101923869,ABR935101923869,Stadtwerke Neustrelitz GmbH
ABR908864209501,ABR908864209501,Stadtwerke Neuwied GmbH
ABR902371981790,ABR902371981790,Stadtwerke Nienburg/Weser GmbH
ABR943218320761,ABR943218320761,Stadtwerke Nordfriesland GmbH
ABR986871167298,ABR986871167298,Stadtwerke Nördlingen
ABR961833765378,ABR961833765378,Stadtwerke Oberursel (Taunus) GmbH
ABR953142945923,ABR953142945923,Stadtwerke Osnabrück AG
ABR994034662009,ABR994034662009,Stadtwerke Ostfildern
ABR902024876596,ABR902024876596,Stadtwerke Ostmünsterland GmbH & Co. KG
ABR992420502014,ABR992420502014,Stadtwerke Parchim GmbH
ABR990209271212,ABR990209271212,Stadtwerke Passau GmbH
ABR908486957835,ABR908486957835,Stadtwerke Peine GmbH
ABR941547596116,ABR941547596116,Stadtwerke Pfullendorf
ABR980465261096,ABR980465261096,Stadtwerke Pritzwalk GmbH
ABR928723235168,ABR928723235168,Stadtwerke Quedlinburg GmbH
ABR995378348192,ABR995378348192,Stadtwerke Radolfzell GmbH
ABR946382885982,ABR946382885982,Stadtwerke Ravensburg
ABR920012625186,ABR920012625186,Stadtwerke Reichenbach/ Vogtland GmbH
ABR989700199248,ABR989700199248,Stadtwerke Rheinsberg GmbH
ABR901865251869,ABR901865251869,Stadtwerke Rodgau
ABR946797556101,ABR946797556101,Stadtwerke Rosenheim GmbH ＆ Co. KG
ABR991486622452,ABR991486622452,Stadtwerke Rostock Aktiengesellschaft
ABR986563106703,ABR986563106703,Stadtwerke Rotenburg (Wümme) GmbH
ABR980166871648,ABR980166871648,Stadtwerke Rottenburg am Neckar GmbH
ABR938183951430,ABR938183951430,Stadtwerke Schifferstadt
ABR937071078730,ABR937071078730,Stadtwerke Schneverdingen-Neuenkirchen GmbH
ABR924374580916,ABR924374580916,Stadtwerke Schongau KU
ABR951930861264,ABR951930861264,Stadtwerke Schorndorf GmbH
ABR971814970868,ABR971814970868,Stadtwerke Schwabach GmbH
ABR914609288083,ABR914609288083,Stadtwerke Schwerte GmbH
ABR948836388698,ABR948836388698,Stadtwerke Schwäbisch Hall GmbH
ABR919898142962,ABR919898142962,Stadtwerke Seligenstadt
ABR997180226095,ABR997180226095,Stadtwerke Sigmaringen GmbH
ABR938713549984,ABR938713549984,Stadtwerke Sindelfingen GmbH
ABR904599456265,ABR904599456265,Stadtwerke Soltau GmbH ＆ Co. KG
ABR930355850978,ABR930355850978,Stadtwerke Springe GmbH
ABR921383153681,ABR921383153681,Stadtwerke Stade GmbH
ABR920687590147,ABR920687590147,Stadtwerke Steinfurt GmbH
ABR982028458424,ABR982028458424,Stadtwerke Stollberg Wärme GmbH
ABR980692321167,ABR980692321167,Stadtwerke Strausberg GmbH
ABR933167761852,ABR933167761852,Stadtwerke Thale GmbH
ABR994017539854,ABR994017539854,Stadtwerke Tornesch GmbH
ABR911617195099,ABR911617195099,Stadtwerke Treuchtlingen KU
ABR911496045294,ABR911496045294,Stadtwerke Trostberg Stromversorgung GmbH
ABR995528277464,ABR995528277464,Stadtwerke Tuttlingen GmbH
ABR976384549889,ABR976384549889,Stadtwerke Uelzen GmbH
ABR989846306876,ABR989846306876,Stadtwerke Unna GmbH
ABR986903998067,ABR986903998067,Stadtwerke Velten
ABR912815692816,ABR912815692816,Stadtwerke Verden GmbH
ABR994880761703,ABR994880761703,Stadtwerke Villingen-Schwenningen GmbH
ABR982272950842,ABR982272950842,Stadtwerke Vilshofen KU
ABR908813142033,ABR908813142033,Stadtwerke Waiblingen
ABR955781224537,ABR955781224537,Stadtwerke Wedel GmbH
ABR906197119719,ABR906197119719,Stadtwerke Weiden i.d.OPf.
ABR992047249064,ABR992047249064,Stadtwerke Weilheim Energie GmbH
ABR990427143797,ABR990427143797,Stadtwerke Weinheim GmbH
ABR990851674065,ABR990851674065,Stadtwerke Weißenburg GmbH
ABR977463262453,ABR977463262453,Stadtwerke Werdau GmbH
ABR954419279598,ABR954419279598,Stadtwerke Wetter (Hessen)
ABR910309827416,ABR910309827416,Stadtwerke Witten
ABR961717746486,ABR961717746486,Stadtwerke Wittenberge GmbH
ABR979886260047,ABR979886260047,Stadtwerke Wittlich
ABR928663533386,ABR928663533386,Stadtwerke Zehdenick GmbH
ABR978926938823,ABR978926938823,Stadtwerke Zeitz GmbH
ABR990840097875,ABR990840097875,Stadtwerke Zerbst GmbH
ABR990104444759,ABR990104444759,Stadtwerke Zeven GmbH
ABR991765257009,ABR991765257009,Stadtwerke Zirndorf GmbH
ABR900206466801,ABR900206466801,Stadtwerke Zittau GmbH
ABR980227560405,ABR980227560405,Stadum-Soholm Biogas GmbH ＆ Co. KG
ABR994691354590,ABR994691354590,Stahlbau Berga SBS GmbH
ABR911490821573,ABR911490821573,Standecker Energie GbR
ABR930565036308,ABR930565036308,Stangl E＆J Biogas GbR
ABR912255793326,ABR912255793326,Statkraft Markets GmbH
ABR924013952210,ABR924013952210,SteJo Bioenergie GbR
ABR924908145222,ABR924908145222,Stechele Bioenergie GbR
ABR942721345322,ABR942721345322,Stecknitzer Bioenergie Krummesse GmbH ＆ Co. KG
ABR947765609812,ABR947765609812,Stedorfer Bioenergie GmbH ＆ Co.KG
ABR984059341485,ABR984059341485,Steensen Energy GmbH ＆ Co KG
ABR961160330195,ABR961160330195,Stefan Held Bioenergie GmbH u. Co. KG
ABR947211601988,ABR947211601988,Stefan Kausler GdbR
ABR955185815416,ABR955185815416,Stefan Stiehle u. Sonja Bailer Strom und Wärme GbR
ABR900570577158,ABR900570577158,Stefan Wäsler GmbH
ABR970177947951,ABR970177947951,Stefan und Christa Stadler GbR
ABR930423977552,ABR930423977552,Stefan und Heidrun Cermak GbR
ABR969866859170,ABR969866859170,Stefanie Albrecht Stromerzeugung
ABR982372132421,ABR982372132421,Steffen Schraudolf
ABR995319035341,ABR995319035341,Steffens Biogas GbR
ABR994573784163,ABR994573784163,Stegmeier Energie GbR
ABR981164897647,ABR981164897647,Stegmeir Biogas GbR
ABR933085783455,ABR933085783455,Stegmiller GmbH
ABR971685750385,ABR971685750385,Stehle Biogas GbR
ABR940324412595,ABR940324412595,Stehle-Köberle Biogas GbR
ABR973632903530,ABR973632903530,Steidele Biogas GbR
ABR935997825568,ABR935997825568,Steidele Energie UG
ABR929769064835,ABR929769064835,Steigerwald Biogas GbR
ABR999276188584,ABR999276188584,Steigäcker Energie GbR
ABR986534247251,ABR986534247251,Steimbker Biogas GmbH ＆ Co. KG
ABR989898135684,ABR989898135684,Steinbeis Energie Papenburg
ABR903812607408,ABR903812607408,Steinberger Biogas GbR
ABR900664850365,ABR900664850365,Steiner Gbr
ABR978826773135,ABR978826773135,Steinhuber Friedberger Biogas GmbH ＆ Co. KG
ABR986791460608,ABR986791460608,Steinle Bioenergy GmbH Co. KG
ABR977735861797,ABR977735861797,Steinle Johann und Christine GbR
ABR916273200484,ABR916273200484,Steinsdorfer Agrar GmbH
ABR906789212149,ABR906789212149,Stelzeneder Stefan
ABR992388753053,ABR992388753053,Stemmer Biogas Gbr
ABR988812796680,ABR988812796680,Stenkamp GmbH
ABR958579689051,ABR958579689051,Stepfer Energie GbR
ABR963178961934,ABR963178961934,Stephan Bittlingmaier
ABR944716597761,ABR944716597761,Stephan Kretz Energie UG
ABR962568126038,ABR962568126038,Stephan und Verena Büssing GbR
ABR906182535517,ABR906182535517,Stettner Strom GbR
ABR950539946211,ABR950539946211,Sticht GbR
ABR949268830847,ABR949268830847,Stiegler Blockheizkraftwerk GmbH ＆ Co. KG
ABR950308577370,ABR950308577370,Stiegler Energy GmbH
ABR968960440086,ABR968960440086,Stiegler ＆ Graf Biogas
ABR984149842168,ABR984149842168,Stier Satzfisch GmbH
ABR978197983249,ABR978197983249,Stingel Fruchtsäfte
